,id,season,utcDate,status,matchday,stage,group,lastUpdated,odds,score,homeTeam,awayTeam,referees
28,303791,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-03T11:30:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-11-14T08:35:41Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 61, 'name': 'Chelsea FC'}","{'id': 354, 'name': 'Crystal Palace FC'}","[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11469, 'name': 'Darren England', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}]"
29,303792,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-03T14:00:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-03T18:59:55Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 2}, 'halfTime': {'homeTeam': 2, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 62, 'name': 'Everton FC'}","{'id': 397, 'name': 'Brighton & Hove Albion FC'}","[{'id': 11430, 'name': 'Simon Hooper', 'nationality': None}, {'id': 11505, 'name': 'Derek Eaton', 'nationality': None}, {'id': 11611, 'name': 'Scott Ledger', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}]"
30,303795,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-03T16:30:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-04T08:59:00Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 341, 'name': 'Leeds United FC'}","{'id': 65, 'name': 'Manchester City FC'}","[{'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11495, 'name': 'Ian Hussin', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11309, 'name': 'Peter Bankes', 'nationality': None}]"
31,303789,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-03T19:00:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-04T09:03:55Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 67, 'name': 'Newcastle United FC'}","{'id': 328, 'name': 'Burnley FC'}","[{'id': 11556, 'name': 'David Coote', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11425, 'name': 'Nicholas Hopton', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]"
32,303794,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-04T11:00:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-04T21:56:49Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 3}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 338, 'name': 'Leicester City FC'}","{'id': 563, 'name': 'West Ham United FC'}","[{'id': 11423, 'name': 'Andy Madley', 'nationality': None}, {'id': 11480, 'name': 'Eddie Smart', 'nationality': None}, {'id': 11595, 'name': 'Adrian Holmes', 'nationality': None}, {'id': 11430, 'name': 'Simon Hooper', 'nationality': None}, {'id': 11503, 'name': 'Graham Scott', 'nationality': None}]"
33,303796,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-04T11:00:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-04T22:01:44Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 340, 'name': 'Southampton FC'}","{'id': 74, 'name': 'West Bromwich Albion FC'}","[{'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 11431, 'name': 'Daniel Robathan', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}]"
34,303787,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-04T13:00:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-11-14T08:35:42Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 76, 'name': 'Wolverhampton Wanderers FC'}","{'id': 63, 'name': 'Fulham FC'}","[{'id': 11469, 'name': 'Darren England', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11404, 'name': 'James Mainwaring', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11309, 'name': 'Peter Bankes', 'nationality': None}]"
35,303790,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-04T13:00:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-11-14T08:35:42Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 57, 'name': 'Arsenal FC'}","{'id': 356, 'name': 'Sheffield United FC'}","[{'id': 11479, 'name': 'Lee Mason', 'nationality': None}, {'id': 11521, 'name': 'Mark Scholes', 'nationality': None}, {'id': 11461, 'name': 'Tim Wood', 'nationality': None}, {'id': 11446, 'name': 'Robert Jones', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}]"
36,303793,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-04T15:30:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-05T03:04:14Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 6}, 'halfTime': {'homeTeam': 1, 'awayTeam': 4}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 66, 'name': 'Manchester United FC'}","{'id': 73, 'name': 'Tottenham Hotspur FC'}","[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]"
37,303788,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-04T18:15:00Z,FINISHED,4,REGULAR_SEASON,Regular Season,2020-10-05T03:50:57Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 7, 'awayTeam': 2}, 'halfTime': {'homeTeam': 4, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 58, 'name': 'Aston Villa FC'}","{'id': 64, 'name': 'Liverpool FC'}","[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}]"
38,303801,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-17T11:30:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-10-17T21:16:48Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 62, 'name': 'Everton FC'}","{'id': 64, 'name': 'Liverpool FC'}","[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}]"
39,303799,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-17T14:00:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-10-17T18:59:56Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 3}, 'halfTime': {'homeTeam': 2, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 61, 'name': 'Chelsea FC'}","{'id': 340, 'name': 'Southampton FC'}","[{'id': 11309, 'name': 'Peter Bankes', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11521, 'name': 'Mark Scholes', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}]"
40,303797,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-17T16:30:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-11-14T08:35:42Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 65, 'name': 'Manchester City FC'}","{'id': 57, 'name': 'Arsenal FC'}","[{'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]"
41,303798,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-17T19:00:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-10-18T07:05:48Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 4}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 67, 'name': 'Newcastle United FC'}","{'id': 66, 'name': 'Manchester United FC'}","[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11595, 'name': 'Adrian Holmes', 'nationality': None}, {'id': 11287, 'name': 'Oliver Langford', 'nationality': None}, {'id': 11479, 'name': 'Lee Mason', 'nationality': None}]"
42,303803,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-18T11:00:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-11-14T08:35:42Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 356, 'name': 'Sheffield United FC'}","{'id': 63, 'name': 'Fulham FC'}","[{'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11480, 'name': 'Eddie Smart', 'nationality': None}, {'id': 11405, 'name': 'Michael Salisbury', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}]"
43,303806,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-18T13:00:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-10-19T02:20:06Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 354, 'name': 'Crystal Palace FC'}","{'id': 397, 'name': 'Brighton & Hove Albion FC'}","[{'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11531, 'name': 'Marc Perry', 'nationality': None}, {'id': 11479, 'name': 'Lee Mason', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}]"
44,303800,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-18T15:30:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-10-19T03:00:06Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 3}, 'halfTime': {'homeTeam': 3, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 73, 'name': 'Tottenham Hotspur FC'}","{'id': 563, 'name': 'West Ham United FC'}","[{'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 11495, 'name': 'Ian Hussin', 'nationality': None}, {'id': 11430, 'name': 'Simon Hooper', 'nationality': None}, {'id': 11309, 'name': 'Peter Bankes', 'nationality': None}]"
45,303804,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-18T18:15:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-11-14T08:35:42Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 338, 'name': 'Leicester City FC'}","{'id': 58, 'name': 'Aston Villa FC'}","[{'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11570, 'name': 'Harry Lennard', 'nationality': None}, {'id': 11431, 'name': 'Daniel Robathan', 'nationality': None}, {'id': 11469, 'name': 'Darren England', 'nationality': None}, {'id': 11503, 'name': 'Graham Scott', 'nationality': None}]"
46,303802,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-19T16:30:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-11-14T08:35:42Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 74, 'name': 'West Bromwich Albion FC'}","{'id': 328, 'name': 'Burnley FC'}","[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11469, 'name': 'Darren England', 'nationality': None}]"
47,303805,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-19T19:00:00Z,FINISHED,5,REGULAR_SEASON,Regular Season,2020-11-14T08:35:43Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 341, 'name': 'Leeds United FC'}","{'id': 76, 'name': 'Wolverhampton Wanderers FC'}","[{'id': 11556, 'name': 'David Coote', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11425, 'name': 'Nicholas Hopton', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11605, 'name': 'Michael Oliver', 'nationality': None}]"
48,303809,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-23T19:00:00Z,FINISHED,6,REGULAR_SEASON,Regular Season,2020-11-14T08:35:43Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 3}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 58, 'name': 'Aston Villa FC'}","{'id': 341, 'name': 'Leeds United FC'}","[{'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]"
49,303814,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-24T11:30:00Z,FINISHED,6,REGULAR_SEASON,Regular Season,2020-10-24T18:51:35Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 563, 'name': 'West Ham United FC'}","{'id': 65, 'name': 'Manchester City FC'}","[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}, {'id': 11309, 'name': 'Peter Bankes', 'nationality': None}]"
50,303808,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-24T14:00:00Z,FINISHED,6,REGULAR_SEASON,Regular Season,2020-10-24T18:59:46Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 63, 'name': 'Fulham FC'}","{'id': 354, 'name': 'Crystal Palace FC'}","[{'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11505, 'name': 'Derek Eaton', 'nationality': None}, {'id': 11461, 'name': 'Tim Wood', 'nationality': None}, {'id': 11486, 'name': 'Dean Whitestone', 'nationality': None}, {'id': 23568, 'name': 'Jarred Gillett', 'nationality': None}]"
51,303812,"{'id': 619, 'startDate': '2020-09-12', 'endDate': '2021-05-23', 'currentMatchday': 9}",2020-10-24T16:30:00Z,FINISHED,6,REGULAR_SEASON,Regular Season,2020-11-14T08:35:43Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 66, 'name': 'Manchester United FC'}","{'id': 61, 'name': 'Chelsea FC'}","[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]"
